566,20130606,0.29,0.29,0.285,0.285,1486000
566,20130605,0.295,0.295,0.285,0.285,1149000
566,20130604,0.295,0.295,0.29,0.295,6267000
566,20130603,0.29,0.295,0.29,0.29,901000
566,20130531,0.29,0.29,0.285,0.29,13318000
566,20130530,0.285,0.295,0.285,0.29,7326000
566,20130529,0.29,0.29,0.28,0.285,13208000
566,20130528,0.29,0.29,0.29,0.29,1191000
566,20130527,0.29,0.295,0.29,0.29,748000
566,20130523,0.285,0.3,0.28,0.29,35021000
566,20130522,0.305,0.305,0.29,0.29,18029000
566,20130521,0.295,0.305,0.29,0.305,35340000
566,20130520,0.29,0.29,0.285,0.285,4808000
566,20130517,0.295,0.295,0.285,0.285,18673000
566,20130516,0.285,0.295,0.285,0.295,17373000
566,20130515,0.295,0.295,0.285,0.285,19043000
566,20130514,0.305,0.305,0.295,0.3,26520000
566,20130513,0.29,0.305,0.29,0.305,31066000
566,20130510,0.29,0.295,0.285,0.29,12156000
566,20130509,0.285,0.295,0.285,0.29,20075000
566,20130508,0.285,0.285,0.27,0.28,25158000
566,20130507,0.27,0.29,0.27,0.285,63087000
566,20130506,0.245,0.27,0.245,0.27,40329000
