550,20130606,0.295,0.295,0.295,0.295,0
550,20130605,0.295,0.295,0.295,0.295,17000
550,20130604,0.295,0.295,0.295,0.295,30000
550,20130603,0.295,0.295,0.295,0.295,0
550,20130531,0.295,0.295,0.295,0.295,40000
550,20130530,0.295,0.295,0.295,0.295,0
550,20130529,0.295,0.295,0.295,0.295,0
550,20130528,0.295,0.295,0.295,0.295,0
550,20130527,0.295,0.295,0.295,0.295,12000
550,20130523,0.295,0.295,0.29,0.29,18000
550,20130522,0.295,0.305,0.295,0.3,35000
550,20130521,0.3,0.3,0.295,0.295,150000
550,20130520,0.3,0.305,0.3,0.305,15000
550,20130517,0.295,0.295,0.295,0.295,155000
550,20130516,0.3,0.3,0.3,0.3,50000
550,20130515,0.295,0.295,0.295,0.295,50000
550,20130514,0.3,0.3,0.29,0.295,300000
550,20130513,0.295,0.295,0.295,0.295,0
550,20130510,0.295,0.295,0.295,0.295,20000
550,20130509,0.3,0.3,0.295,0.295,210000
550,20130508,0.3,0.3,0.3,0.3,20000
550,20130507,0.295,0.295,0.295,0.295,0
550,20130506,0.305,0.31,0.295,0.295,110000
