533,20130606,0.78,0.78,0.78,0.78,0
533,20130605,0.78,0.78,0.78,0.78,0
533,20130604,0.78,0.78,0.78,0.78,0
533,20130603,0.78,0.78,0.78,0.78,0
533,20130531,0.77,0.78,0.77,0.78,18000
533,20130530,0.75,0.75,0.75,0.75,20000
533,20130529,0.735,0.765,0.73,0.765,1444000
533,20130528,0.745,0.745,0.745,0.745,1000
533,20130527,0.75,0.75,0.75,0.75,5000
533,20130523,0.74,0.74,0.73,0.73,60000
533,20130522,0.735,0.735,0.735,0.735,0
533,20130521,0.735,0.735,0.735,0.735,0
533,20130520,0.735,0.735,0.735,0.735,30000
533,20130517,0.745,0.745,0.74,0.74,12000
533,20130516,0.75,0.765,0.745,0.745,40000
533,20130515,0.74,0.74,0.74,0.74,29000
533,20130514,0.725,0.725,0.725,0.725,15000
533,20130513,0.725,0.725,0.725,0.725,39000
533,20130510,0.725,0.725,0.725,0.725,6000
533,20130509,0.72,0.72,0.72,0.72,0
533,20130508,0.72,0.72,0.72,0.72,28000
533,20130507,0.72,0.72,0.72,0.72,8000
533,20130506,0.72,0.72,0.72,0.72,0
