571,20130606,0.042,0.042,0.041,0.041,71000
571,20130605,0.042,0.042,0.042,0.042,0
571,20130604,0.042,0.042,0.042,0.042,2000
571,20130603,0.041,0.041,0.041,0.041,6000
571,20130531,0.044,0.044,0.044,0.044,0
571,20130530,0.044,0.044,0.044,0.044,0
571,20130529,0.044,0.044,0.044,0.044,0
571,20130528,0.044,0.044,0.039,0.044,256000
571,20130527,0.051,0.051,0.051,0.051,0
571,20130523,0.051,0.051,0.051,0.051,0
571,20130522,0.051,0.051,0.051,0.051,0
571,20130521,0.05,0.051,0.05,0.051,83000
571,20130520,0.045,0.045,0.045,0.045,30000
571,20130517,0.058,0.058,0.058,0.058,0
571,20130516,0.058,0.058,0.058,0.058,0
571,20130515,0.048,0.058,0.048,0.058,123000
571,20130514,0.055,0.055,0.05,0.05,902000
571,20130513,0.06,0.065,0.06,0.065,8000
571,20130510,0.05,0.07,0.05,0.07,172000
571,20130509,0.046,0.046,0.046,0.046,10000
571,20130508,0.065,0.065,0.065,0.065,0
571,20130507,0.06,0.065,0.06,0.065,430000
571,20130506,0.055,0.055,0.055,0.055,0
