538,20130606,0.053,0.053,0.053,0.053,0
538,20130605,0.053,0.053,0.053,0.053,0
538,20130604,0.053,0.053,0.053,0.053,0
538,20130603,0.053,0.053,0.053,0.053,0
538,20130531,0.053,0.053,0.053,0.053,0
538,20130530,0.053,0.053,0.053,0.053,6000
538,20130529,0.057,0.057,0.057,0.057,0
538,20130528,0.057,0.057,0.057,0.057,0
538,20130527,0.055,0.057,0.055,0.057,4348000
538,20130523,0.056,0.056,0.056,0.056,4450000
538,20130522,0.056,0.056,0.052,0.056,1590000
538,20130521,0.055,0.055,0.052,0.052,309000
538,20130520,0.05,0.05,0.05,0.05,1093000
538,20130517,0.046,0.046,0.046,0.046,0
538,20130516,0.046,0.046,0.046,0.046,4000
538,20130515,0.046,0.046,0.046,0.046,100000
538,20130514,0.046,0.046,0.046,0.046,0
538,20130513,0.046,0.046,0.046,0.046,9000
538,20130510,0.046,0.047,0.046,0.047,120000
538,20130509,0.05,0.05,0.05,0.05,10000
538,20130508,0.045,0.045,0.045,0.045,0
538,20130507,0.045,0.045,0.045,0.045,40000
538,20130506,0.05,0.05,0.05,0.05,0
