S3DW,20130606,0.002,0.002,0.002,0.002,160000
S3DW,20130605,0.004,0.004,0.003,0.003,200000
S3DW,20130604,0.004,0.005,0.004,0.005,450000
S3DW,20130603,0.008,0.008,0.004,0.004,490000
S3DW,20130531,0.008,0.008,0.006,0.008,850000
S3DW,20130530,0.014,0.014,0.007,0.01,2770000
S3DW,20130529,0.021,0.023,0.012,0.012,4299000
S3DW,20130528,0.018,0.028,0.017,0.028,4317000
S3DW,20130527,0.016,0.021,0.016,0.019,3805000
S3DW,20130523,0.045,0.045,0.02,0.022,26827000
S3DW,20130522,0.064,0.064,0.049,0.056,37023000
S3DW,20130521,0.062,0.068,0.062,0.063,57738000
S3DW,20130520,0.064,0.075,0.064,0.07,28460000
S3DW,20130517,0.051,0.051,0.051,0.051,0
S3DW,20130516,0.053,0.058,0.045,0.051,18214000
S3DW,20130515,0.055,0.06,0.051,0.052,34980000
S3DW,20130514,0.063,0.065,0.047,0.05,47456000
S3DW,20130513,0.069,0.069,0.052,0.054,27120000
S3DW,20130510,0.074,0.079,0.07,0.077,32063000
S3DW,20130509,0.079,0.079,0.069,0.073,33690000
S3DW,20130508,0.078,0.079,0.073,0.073,33077000
S3DW,20130507,0.06,0.067,0.06,0.067,32640000
S3DW,20130506,0.066,0.067,0.059,0.061,13289000
