567,20130606,0.135,0.135,0.13,0.13,52000
567,20130605,0.14,0.14,0.14,0.14,2000
567,20130604,0.137,0.137,0.137,0.137,15000
567,20130603,0.146,0.146,0.135,0.135,40000
567,20130531,0.144,0.144,0.144,0.144,60000
567,20130530,0.135,0.138,0.135,0.138,31000
567,20130529,0.14,0.14,0.14,0.14,0
567,20130528,0.14,0.14,0.14,0.14,0
567,20130527,0.14,0.14,0.14,0.14,0
567,20130523,0.14,0.14,0.14,0.14,0
567,20130522,0.14,0.14,0.14,0.14,0
567,20130521,0.14,0.14,0.14,0.14,0
567,20130520,0.14,0.14,0.14,0.14,20000
567,20130517,0.14,0.14,0.14,0.14,5000
567,20130516,0.14,0.14,0.14,0.14,0
567,20130515,0.14,0.14,0.14,0.14,0
567,20130514,0.14,0.14,0.14,0.14,0
567,20130513,0.14,0.14,0.14,0.14,1000
567,20130510,0.144,0.145,0.144,0.145,226000
567,20130509,0.142,0.142,0.142,0.142,56000
567,20130508,0.142,0.142,0.142,0.142,24000
567,20130507,0.142,0.142,0.142,0.142,9000
567,20130506,0.142,0.142,0.142,0.142,5000
