545,20130606,0.055,0.055,0.055,0.055,4338000
545,20130605,0.057,0.057,0.055,0.055,23565000
545,20130604,0.056,0.059,0.056,0.056,39786000
545,20130603,0.055,0.056,0.054,0.055,5400000
545,20130531,0.056,0.056,0.054,0.055,5979000
545,20130530,0.056,0.057,0.054,0.055,16306000
545,20130529,0.056,0.058,0.055,0.055,17412000
545,20130528,0.055,0.056,0.055,0.056,8442000
545,20130527,0.055,0.057,0.054,0.054,10497000
545,20130523,0.058,0.058,0.054,0.054,23951000
545,20130522,0.057,0.06,0.056,0.058,26717000
545,20130521,0.054,0.058,0.054,0.057,15724000
545,20130520,0.054,0.055,0.054,0.054,5322000
545,20130517,0.055,0.056,0.054,0.055,4706000
545,20130516,0.058,0.058,0.055,0.055,8861000
545,20130515,0.052,0.056,0.052,0.056,14895000
545,20130514,0.053,0.053,0.052,0.052,3149000
545,20130513,0.053,0.053,0.052,0.053,2109000
545,20130510,0.053,0.054,0.053,0.053,38000
545,20130509,0.054,0.055,0.053,0.053,3370000
545,20130508,0.053,0.055,0.053,0.054,18583000
545,20130507,0.051,0.053,0.051,0.052,2770000
545,20130506,0.052,0.052,0.051,0.051,1000000
