519,20130606,0.009,0.009,0.009,0.009,4850000
519,20130605,0.01,0.01,0.01,0.01,0
519,20130604,0.01,0.01,0.01,0.01,4000000
519,20130603,0.01,0.01,0.01,0.01,3300000
519,20130531,0.009,0.01,0.009,0.009,2800000
519,20130530,0.01,0.01,0.01,0.01,0
519,20130529,0.01,0.01,0.01,0.01,0
519,20130528,0.01,0.01,0.009,0.01,2103000
519,20130527,0.01,0.01,0.01,0.01,4200000
519,20130523,0.009,0.01,0.009,0.01,35302000
519,20130522,0.01,0.01,0.009,0.009,6484000
519,20130521,0.01,0.01,0.009,0.01,2135000
519,20130520,0.01,0.01,0.009,0.009,3900000
519,20130517,0.009,0.01,0.009,0.009,2654000
519,20130516,0.01,0.01,0.01,0.01,8020000
519,20130515,0.009,0.01,0.009,0.01,3202000
519,20130514,0.009,0.01,0.009,0.01,26347000
519,20130513,0.01,0.01,0.01,0.01,7600000
519,20130510,0.01,0.01,0.01,0.01,7100000
519,20130509,0.01,0.011,0.01,0.011,16385000
519,20130508,0.01,0.011,0.01,0.011,480000
519,20130507,0.01,0.01,0.01,0.01,1460000
519,20130506,0.011,0.011,0.01,0.01,5990000
