593,20130606,0.365,0.37,0.36,0.365,365000
593,20130605,0.375,0.375,0.37,0.37,241000
593,20130604,0.37,0.375,0.37,0.37,224000
593,20130603,0.365,0.37,0.365,0.37,154000
593,20130531,0.37,0.37,0.37,0.37,150000
593,20130530,0.365,0.37,0.36,0.37,415000
593,20130529,0.37,0.37,0.37,0.37,105000
593,20130528,0.375,0.375,0.375,0.375,160000
593,20130527,0.37,0.375,0.365,0.37,45000
593,20130523,0.375,0.375,0.36,0.37,483000
593,20130522,0.37,0.38,0.37,0.375,658000
593,20130521,0.37,0.37,0.365,0.365,82000
593,20130520,0.375,0.375,0.37,0.37,335000
593,20130517,0.375,0.375,0.37,0.375,136000
593,20130516,0.375,0.375,0.375,0.375,244000
593,20130515,0.37,0.375,0.37,0.375,360000
593,20130514,0.37,0.37,0.365,0.37,384000
593,20130513,0.36,0.37,0.36,0.37,1105000
593,20130510,0.355,0.36,0.35,0.36,389000
593,20130509,0.35,0.36,0.35,0.35,1107000
593,20130508,0.34,0.35,0.335,0.345,1126000
593,20130507,0.33,0.33,0.325,0.325,250000
593,20130506,0.32,0.325,0.32,0.32,172000
