528,20130606,0.44,0.44,0.43,0.44,328000
528,20130605,0.445,0.445,0.44,0.44,552000
528,20130604,0.44,0.46,0.44,0.445,1496000
528,20130603,0.435,0.435,0.435,0.435,950000
528,20130531,0.435,0.435,0.435,0.435,1508000
528,20130530,0.44,0.44,0.43,0.435,600000
528,20130529,0.445,0.445,0.44,0.44,647000
528,20130528,0.44,0.45,0.44,0.445,455000
528,20130527,0.435,0.44,0.435,0.44,122000
528,20130523,0.445,0.445,0.435,0.435,1283000
528,20130522,0.445,0.45,0.445,0.445,720000
528,20130521,0.435,0.445,0.435,0.445,888000
528,20130520,0.435,0.435,0.435,0.435,205000
528,20130517,0.43,0.435,0.43,0.435,493000
528,20130516,0.43,0.435,0.43,0.435,273000
528,20130515,0.43,0.43,0.43,0.43,116000
528,20130514,0.43,0.43,0.43,0.43,283000
528,20130513,0.435,0.435,0.43,0.43,271000
528,20130510,0.425,0.435,0.425,0.435,338000
528,20130509,0.43,0.43,0.425,0.425,167000
528,20130508,0.42,0.425,0.42,0.42,1111000
528,20130507,0.42,0.42,0.415,0.415,79000
528,20130506,0.42,0.42,0.415,0.42,131000
