558,20130606,0.505,0.505,0.5,0.5,762000
558,20130605,0.515,0.52,0.505,0.51,1605000
558,20130604,0.51,0.515,0.5,0.515,5009000
558,20130603,0.485,0.495,0.485,0.495,459000
558,20130531,0.49,0.49,0.485,0.485,627000
558,20130530,0.48,0.49,0.48,0.49,1406000
558,20130529,0.5,0.5,0.49,0.49,974000
558,20130528,0.5,0.5,0.49,0.5,772000
558,20130527,0.485,0.505,0.485,0.5,1268000
558,20130523,0.505,0.505,0.475,0.49,2528000
558,20130522,0.48,0.51,0.48,0.5,5907000
558,20130521,0.475,0.48,0.475,0.48,214000
558,20130520,0.475,0.475,0.475,0.475,295000
558,20130517,0.475,0.475,0.47,0.475,480000
558,20130516,0.475,0.48,0.47,0.47,507000
558,20130515,0.48,0.48,0.475,0.475,719000
558,20130514,0.475,0.48,0.475,0.48,588000
558,20130513,0.475,0.485,0.475,0.48,639000
558,20130510,0.48,0.485,0.47,0.475,8081000
558,20130509,0.45,0.475,0.45,0.475,2119000
558,20130508,0.45,0.455,0.45,0.45,412000
558,20130507,0.455,0.455,0.45,0.455,386000
558,20130506,0.475,0.475,0.47,0.475,1125000
