583,20130606,0.15,0.15,0.149,0.15,435000
583,20130605,0.145,0.15,0.145,0.15,150000
583,20130604,0.15,0.15,0.15,0.15,0
583,20130603,0.15,0.15,0.15,0.15,0
583,20130531,0.15,0.15,0.15,0.15,0
583,20130530,0.15,0.15,0.15,0.15,0
583,20130529,0.15,0.15,0.15,0.15,0
583,20130528,0.15,0.15,0.15,0.15,0
583,20130527,0.15,0.15,0.15,0.15,65000
583,20130523,0.15,0.15,0.15,0.15,100000
583,20130522,0.155,0.155,0.155,0.155,165000
583,20130521,0.155,0.155,0.155,0.155,6000
583,20130520,0.153,0.153,0.153,0.153,0
583,20130517,0.153,0.153,0.153,0.153,0
583,20130516,0.148,0.153,0.148,0.153,100000
583,20130515,0.155,0.155,0.155,0.155,0
583,20130514,0.155,0.155,0.155,0.155,0
583,20130513,0.155,0.155,0.155,0.155,0
583,20130510,0.155,0.155,0.155,0.155,0
583,20130509,0.155,0.156,0.155,0.155,510000
583,20130508,0.151,0.156,0.151,0.156,215000
583,20130507,0.153,0.154,0.153,0.154,180000
583,20130506,0.154,0.154,0.154,0.154,0
