560,20130606,0.093,0.093,0.093,0.093,400000
560,20130605,0.094,0.096,0.093,0.093,342000
560,20130604,0.093,0.097,0.093,0.097,114000
560,20130603,0.095,0.095,0.095,0.095,0
560,20130531,0.095,0.095,0.095,0.095,170000
560,20130530,0.093,0.093,0.092,0.092,186000
560,20130529,0.093,0.094,0.093,0.094,55000
560,20130528,0.093,0.097,0.093,0.097,150000
560,20130527,0.093,0.093,0.093,0.093,8000
560,20130523,0.095,0.095,0.095,0.095,30000
560,20130522,0.094,0.095,0.094,0.095,40000
560,20130521,0.093,0.093,0.093,0.093,24000
560,20130520,0.093,0.093,0.093,0.093,16000
560,20130517,0.095,0.096,0.094,0.094,71000
560,20130516,0.093,0.096,0.093,0.096,33000
560,20130515,0.092,0.095,0.092,0.094,237000
560,20130514,0.092,0.092,0.092,0.092,5000
560,20130513,0.095,0.097,0.095,0.097,107000
560,20130510,0.096,0.096,0.096,0.096,50000
560,20130509,0.098,0.098,0.098,0.098,0
560,20130508,0.096,0.1,0.096,0.098,57000
560,20130507,0.096,0.096,0.096,0.096,0
560,20130506,0.096,0.096,0.096,0.096,0
