543,20130606,0.205,0.205,0.205,0.205,0
543,20130605,0.22,0.22,0.205,0.205,12000
543,20130604,0.23,0.23,0.23,0.23,0
543,20130603,0.23,0.23,0.23,0.23,0
543,20130531,0.23,0.23,0.23,0.23,0
543,20130530,0.23,0.23,0.23,0.23,0
543,20130529,0.23,0.23,0.23,0.23,0
543,20130528,0.23,0.23,0.23,0.23,0
543,20130527,0.23,0.23,0.23,0.23,0
543,20130523,0.23,0.23,0.23,0.23,10000
543,20130522,0.21,0.21,0.21,0.21,5000
543,20130521,0.21,0.21,0.205,0.205,6000
543,20130520,0.21,0.21,0.21,0.21,0
543,20130517,0.21,0.21,0.21,0.21,0
543,20130516,0.21,0.21,0.21,0.21,6000
543,20130515,0.215,0.215,0.215,0.215,0
543,20130514,0.215,0.215,0.215,0.215,0
543,20130513,0.215,0.215,0.215,0.215,0
543,20130510,0.215,0.215,0.215,0.215,0
543,20130509,0.215,0.215,0.215,0.215,0
543,20130508,0.215,0.215,0.215,0.215,10000
543,20130507,0.215,0.215,0.215,0.215,70000
543,20130506,0.21,0.21,0.21,0.21,0
