526,20130606,0.094,0.094,0.093,0.093,233000
526,20130605,0.095,0.096,0.095,0.095,212000
526,20130604,0.093,0.095,0.093,0.095,654000
526,20130603,0.095,0.095,0.094,0.094,600000
526,20130531,0.095,0.095,0.095,0.095,117000
526,20130530,0.093,0.096,0.093,0.094,438000
526,20130529,0.093,0.094,0.093,0.094,54000
526,20130528,0.094,0.094,0.092,0.093,2186000
526,20130527,0.096,0.096,0.096,0.096,0
526,20130523,0.096,0.096,0.096,0.096,100000
526,20130522,0.097,0.097,0.096,0.096,330000
526,20130521,0.095,0.097,0.095,0.097,200000
526,20130520,0.098,0.098,0.097,0.097,406000
526,20130517,0.099,0.099,0.098,0.099,451000
526,20130516,0.097,0.097,0.097,0.097,20000
526,20130515,0.097,0.098,0.096,0.096,704000
526,20130514,0.1,0.102,0.096,0.096,775000
526,20130513,0.095,0.097,0.095,0.095,260000
526,20130510,0.094,0.094,0.094,0.094,50000
526,20130509,0.095,0.096,0.094,0.095,950000
526,20130508,0.093,0.095,0.093,0.094,371000
526,20130507,0.093,0.094,0.092,0.094,150000
526,20130506,0.093,0.093,0.092,0.092,1546000
