510,20130606,0.315,0.315,0.31,0.31,76000
510,20130605,0.31,0.315,0.31,0.315,132000
510,20130604,0.32,0.325,0.315,0.315,42000
510,20130603,0.31,0.32,0.31,0.32,365000
510,20130531,0.31,0.315,0.31,0.315,60000
510,20130530,0.31,0.31,0.31,0.31,281000
510,20130529,0.32,0.32,0.31,0.315,394000
510,20130528,0.305,0.32,0.3,0.315,1299000
510,20130527,0.335,0.335,0.33,0.335,435000
510,20130523,0.335,0.335,0.33,0.335,376000
510,20130522,0.335,0.345,0.33,0.34,940000
510,20130521,0.33,0.335,0.325,0.33,336000
510,20130520,0.325,0.335,0.325,0.33,227000
510,20130517,0.325,0.33,0.32,0.325,238000
510,20130516,0.325,0.33,0.32,0.325,326000
510,20130515,0.33,0.335,0.33,0.33,117000
510,20130514,0.32,0.33,0.32,0.32,262000
510,20130513,0.325,0.325,0.325,0.325,145000
510,20130510,0.325,0.33,0.325,0.33,206000
510,20130509,0.32,0.34,0.32,0.325,460000
510,20130508,0.315,0.33,0.31,0.32,564000
510,20130507,0.315,0.32,0.315,0.315,262000
510,20130506,0.31,0.31,0.31,0.31,0
