502,20130606,0.285,0.285,0.285,0.285,0
502,20130605,0.285,0.285,0.285,0.285,0
502,20130604,0.285,0.285,0.285,0.285,0
502,20130603,0.285,0.285,0.285,0.285,0
502,20130531,0.285,0.285,0.285,0.285,0
502,20130530,0.275,0.285,0.275,0.285,75000
502,20130529,0.26,0.26,0.26,0.26,30000
502,20130528,0.3,0.3,0.27,0.27,30000
502,20130527,0.35,0.35,0.35,0.35,0
502,20130523,0.35,0.35,0.35,0.35,0
502,20130522,0.35,0.35,0.35,0.35,500
502,20130521,0.22,0.22,0.22,0.22,0
502,20130520,0.22,0.22,0.22,0.22,0
502,20130517,0.22,0.22,0.22,0.22,0
502,20130516,0.22,0.22,0.22,0.22,0
502,20130515,0.22,0.22,0.22,0.22,0
502,20130514,0.22,0.22,0.22,0.22,500
502,20130513,0.28,0.28,0.28,0.28,0
502,20130510,0.28,0.28,0.28,0.28,0
502,20130509,0.28,0.28,0.28,0.28,0
502,20130508,0.28,0.28,0.28,0.28,0
502,20130507,0.28,0.28,0.28,0.28,0
502,20130506,0.28,0.28,0.28,0.28,0
