552,20130606,0.093,0.093,0.093,0.093,22000
552,20130605,0.091,0.091,0.091,0.091,7000
552,20130604,0.092,0.092,0.092,0.092,0
552,20130603,0.092,0.092,0.092,0.092,0
552,20130531,0.092,0.092,0.092,0.092,40000
552,20130530,0.091,0.091,0.091,0.091,97000
552,20130529,0.091,0.092,0.091,0.092,130000
552,20130528,0.092,0.092,0.092,0.092,76000
552,20130527,0.091,0.091,0.091,0.091,60000
552,20130523,0.092,0.092,0.091,0.091,37000
552,20130522,0.092,0.092,0.092,0.092,20000
552,20130521,0.092,0.092,0.092,0.092,0
552,20130520,0.092,0.092,0.092,0.092,100000
552,20130517,0.093,0.093,0.093,0.093,55000
552,20130516,0.092,0.092,0.092,0.092,40000
552,20130515,0.092,0.092,0.092,0.092,0
552,20130514,0.092,0.092,0.092,0.092,20000
552,20130513,0.093,0.093,0.092,0.092,100000
552,20130510,0.092,0.093,0.092,0.093,121000
552,20130509,0.093,0.093,0.093,0.093,768000
552,20130508,0.092,0.093,0.092,0.093,187000
552,20130507,0.092,0.092,0.092,0.092,298000
552,20130506,0.094,0.094,0.092,0.092,190000
