575,20130606,0.068,0.069,0.068,0.069,548000
575,20130605,0.069,0.069,0.068,0.069,200000
575,20130604,0.068,0.07,0.068,0.07,636000
575,20130603,0.068,0.068,0.068,0.068,145000
575,20130531,0.069,0.069,0.069,0.069,221000
575,20130530,0.07,0.07,0.069,0.069,279000
575,20130529,0.07,0.07,0.07,0.07,461000
575,20130528,0.07,0.07,0.07,0.07,1250000
575,20130527,0.069,0.07,0.068,0.07,260000
575,20130523,0.069,0.069,0.069,0.069,101000
575,20130522,0.07,0.071,0.07,0.071,1757000
575,20130521,0.069,0.069,0.069,0.069,190000
575,20130520,0.068,0.068,0.068,0.068,15000
575,20130517,0.067,0.069,0.067,0.069,38000
575,20130516,0.068,0.069,0.068,0.069,121000
575,20130515,0.069,0.069,0.069,0.069,0
575,20130514,0.069,0.069,0.069,0.069,203000
575,20130513,0.069,0.069,0.069,0.069,427000
575,20130510,0.07,0.07,0.069,0.069,150000
575,20130509,0.07,0.07,0.07,0.07,150000
575,20130508,0.07,0.07,0.07,0.07,100000
575,20130507,0.07,0.07,0.069,0.069,320000
575,20130506,0.068,0.07,0.068,0.07,653000
