529,20130606,0.188,0.189,0.188,0.188,150000
529,20130605,0.188,0.188,0.188,0.188,0
529,20130604,0.188,0.188,0.188,0.188,0
529,20130603,0.188,0.188,0.188,0.188,30000
529,20130531,0.183,0.183,0.183,0.183,0
529,20130530,0.183,0.183,0.183,0.183,0
529,20130529,0.183,0.183,0.183,0.183,0
529,20130528,0.183,0.183,0.183,0.183,0
529,20130527,0.183,0.183,0.183,0.183,0
529,20130523,0.183,0.183,0.183,0.183,0
529,20130522,0.183,0.183,0.183,0.183,0
529,20130521,0.185,0.185,0.183,0.183,100000
529,20130520,0.186,0.186,0.186,0.186,0
529,20130517,0.186,0.186,0.186,0.186,0
529,20130516,0.186,0.186,0.186,0.186,0
529,20130515,0.186,0.186,0.186,0.186,0
529,20130514,0.184,0.186,0.184,0.186,107000
529,20130513,0.184,0.184,0.184,0.184,10000
529,20130510,0.184,0.184,0.184,0.184,0
529,20130509,0.184,0.184,0.184,0.184,50000
529,20130508,0.184,0.184,0.184,0.184,0
529,20130507,0.183,0.184,0.183,0.184,50000
529,20130506,0.188,0.188,0.184,0.184,161000
