591,20130606,0.105,0.105,0.105,0.105,0
591,20130605,0.105,0.105,0.105,0.105,0
591,20130604,0.105,0.105,0.105,0.105,0
591,20130603,0.105,0.105,0.105,0.105,0
591,20130531,0.1,0.105,0.1,0.105,524000
591,20130530,0.1,0.1,0.1,0.1,0
591,20130529,0.1,0.1,0.1,0.1,50000
591,20130528,0.097,0.098,0.097,0.097,66000
591,20130527,0.095,0.095,0.095,0.095,0
591,20130523,0.095,0.095,0.095,0.095,140000
591,20130522,0.1,0.1,0.1,0.1,0
591,20130521,0.1,0.1,0.1,0.1,0
591,20130520,0.1,0.1,0.1,0.1,0
591,20130517,0.1,0.1,0.1,0.1,0
591,20130516,0.1,0.1,0.1,0.1,0
591,20130515,0.1,0.1,0.1,0.1,0
591,20130514,0.1,0.1,0.1,0.1,0
591,20130513,0.1,0.1,0.1,0.1,40000
591,20130510,0.1,0.1,0.1,0.1,20000
591,20130509,0.1,0.1,0.1,0.1,100000
591,20130508,0.104,0.104,0.104,0.104,0
591,20130507,0.104,0.104,0.104,0.104,0
591,20130506,0.104,0.104,0.104,0.104,0
