554,20130606,0.325,0.325,0.315,0.32,3014000
554,20130605,0.335,0.34,0.32,0.33,5342000
554,20130604,0.32,0.33,0.32,0.33,5352000
554,20130603,0.315,0.32,0.31,0.32,3202000
554,20130531,0.32,0.325,0.315,0.315,1858000
554,20130530,0.33,0.33,0.305,0.32,7190000
554,20130529,0.345,0.345,0.325,0.33,5622000
554,20130528,0.32,0.34,0.32,0.34,18051000
554,20130527,0.31,0.32,0.31,0.32,8241000
554,20130523,0.31,0.31,0.285,0.3,4557000
554,20130522,0.31,0.315,0.31,0.31,5876000
554,20130521,0.3,0.305,0.3,0.305,2216000
554,20130520,0.29,0.31,0.29,0.3,9536000
554,20130517,0.29,0.29,0.285,0.29,876000
554,20130516,0.275,0.285,0.275,0.28,445000
554,20130515,0.275,0.275,0.275,0.275,50000
554,20130514,0.275,0.275,0.27,0.275,527000
554,20130513,0.275,0.275,0.275,0.275,270000
554,20130510,0.28,0.28,0.275,0.275,420000
554,20130509,0.275,0.275,0.275,0.275,720000
554,20130508,0.275,0.275,0.275,0.275,316000
554,20130507,0.275,0.275,0.275,0.275,240000
554,20130506,0.275,0.275,0.275,0.275,75000
